modle-1723996773, 1723996784.192, 0.71, 0.1919, 0.67, 0.1947
modle-1723996773, 1723996784.221, 0.72, 0.1777, 0.76, 0.191
modle-1723996773, 1723996784.25, 0.73, 0.1874, 0.62, 0.2339
modle-1723996773, 1723996784.285, 0.82, 0.1603, 0.69, 0.1942
modle-1723996773, 1723996784.32, 0.77, 0.1489, 0.8, 0.143
modle-1723996773, 1723996784.356, 0.76, 0.1699, 0.67, 0.2312
modle-1723996773, 1723996784.39, 0.66, 0.2343, 0.72, 0.1694
modle-1723996773, 1723996784.461, 0.68, 0.1939, 0.73, 0.1871
modle-1723996773, 1723996784.499, 0.67, 0.2066, 0.72, 0.2005
modle-1723996773, 1723996784.532, 0.75, 0.1856, 0.75, 0.1772
modle-1723996773, 1723996784.569, 0.74, 0.1804, 0.64, 0.2003
modle-1723996773, 1723996784.604, 0.74, 0.1595, 0.74, 0.1872
modle-1723996773, 1723996784.637, 0.58, 0.2612, 0.7, 0.1942
modle-1723996773, 1723996784.669, 0.6, 0.2274, 0.68, 0.208
modle-1723996773, 1723996784.707, 0.72, 0.194, 0.74, 0.1654
modle-1723996773, 1723996784.74, 0.71, 0.1908, 0.69, 0.1934
modle-1723996773, 1723996784.771, 0.68, 0.187, 0.67, 0.1992
modle-1723996773, 1723996784.805, 0.71, 0.1911, 0.69, 0.2017
modle-1723996773, 1723996784.836, 0.75, 0.1679, 0.68, 0.211
modle-1723996773, 1723996784.869, 0.78, 0.1784, 0.8, 0.1509
modle-1723996773, 1723996784.901, 0.77, 0.1733, 0.72, 0.1758
modle-1723996773, 1723996784.939, 0.69, 0.1886, 0.7, 0.1864
modle-1723996773, 1723996784.981, 0.67, 0.2039, 0.68, 0.1982
modle-1723996773, 1723996785.019, 0.73, 0.1727, 0.72, 0.2037
modle-1723996773, 1723996785.056, 0.62, 0.2093, 0.68, 0.1915
modle-1723996773, 1723996785.091, 0.74, 0.1869, 0.68, 0.2295
modle-1723996773, 1723996785.124, 0.67, 0.2185, 0.56, 0.2662
modle-1723996773, 1723996785.163, 0.69, 0.1974, 0.74, 0.1733
modle-1723996773, 1723996785.202, 0.72, 0.186, 0.75, 0.1793
modle-1723996773, 1723996785.237, 0.73, 0.1944, 0.78, 0.1701
modle-1723996773, 1723996785.271, 0.71, 0.1926, 0.65, 0.2157
modle-1723996773, 1723996785.304, 0.73, 0.1874, 0.63, 0.227
modle-1723996773, 1723996785.343, 0.72, 0.1851, 0.69, 0.1903
modle-1723996773, 1723996785.387, 0.72, 0.1842, 0.74, 0.1786
modle-1723996773, 1723996785.424, 0.71, 0.1829, 0.74, 0.1728
modle-1723996773, 1723996785.458, 0.7, 0.1917, 0.71, 0.1871
modle-1723996773, 1723996785.494, 0.71, 0.1997, 0.77, 0.1825
modle-1723996773, 1723996785.528, 0.71, 0.1985, 0.66, 0.2133
modle-1723996773, 1723996785.56, 0.71, 0.1891, 0.81, 0.1497
modle-1723996773, 1723996785.592, 0.77, 0.1513, 0.61, 0.2035
modle-1723996773, 1723996785.623, 0.72, 0.1698, 0.75, 0.1772
modle-1723996773, 1723996785.653, 0.75, 0.1608, 0.71, 0.1656
modle-1723996773, 1723996785.683, 0.77, 0.1611, 0.68, 0.218
modle-1723996773, 1723996785.716, 0.71, 0.1758, 0.74, 0.1777
modle-1723996773, 1723996785.743, 0.76, 0.1572, 0.72, 0.1796
modle-1723996773, 1723996785.772, 0.69, 0.1865, 0.65, 0.2366
modle-1723996773, 1723996785.801, 0.82, 0.1415, 0.78, 0.1621
modle-1723996773, 1723996785.833, 0.77, 0.1565, 0.65, 0.2199
modle-1723996773, 1723996785.859, 0.72, 0.1963, 0.69, 0.2076
modle-1723996773, 1723996785.888, 0.82, 0.1344, 0.76, 0.1772
modle-1723996773, 1723996785.917, 0.7, 0.2044, 0.71, 0.2042
modle-1723996773, 1723996785.945, 0.81, 0.1612, 0.65, 0.2236
modle-1723996773, 1723996785.974, 0.64, 0.2222, 0.77, 0.1754
modle-1723996773, 1723996786.004, 0.83, 0.1506, 0.72, 0.1919
modle-1723996773, 1723996786.033, 0.78, 0.1476, 0.74, 0.1742
modle-1723996773, 1723996786.061, 0.69, 0.1819, 0.73, 0.186
modle-1723996773, 1723996786.09, 0.75, 0.1744, 0.74, 0.1779
modle-1723996773, 1723996786.119, 0.71, 0.2055, 0.77, 0.1719
modle-1723996773, 1723996786.149, 0.74, 0.1816, 0.71, 0.2021
modle-1723996773, 1723996786.177, 0.71, 0.1929, 0.62, 0.2394
modle-1723996773, 1723996786.205, 0.7, 0.1946, 0.69, 0.2071
modle-1723996773, 1723996786.235, 0.73, 0.1728, 0.62, 0.2357
modle-1723996773, 1723996786.265, 0.62, 0.2154, 0.69, 0.1682
modle-1723996773, 1723996786.293, 0.75, 0.1739, 0.64, 0.2279
modle-1723996773, 1723996786.321, 0.75, 0.1753, 0.76, 0.1737
modle-1723996773, 1723996786.35, 0.72, 0.1896, 0.72, 0.1911
modle-1723996773, 1723996786.377, 0.65, 0.2095, 0.72, 0.1893
modle-1723996773, 1723996786.407, 0.65, 0.2296, 0.81, 0.15
modle-1723996773, 1723996786.436, 0.81, 0.1656, 0.69, 0.1967
modle-1723996773, 1723996786.465, 0.73, 0.1634, 0.69, 0.19
modle-1723996773, 1723996786.492, 0.7, 0.2011, 0.71, 0.1926
modle-1723996773, 1723996786.522, 0.75, 0.1773, 0.68, 0.1786
modle-1723996773, 1723996786.551, 0.62, 0.2245, 0.73, 0.1847
modle-1723996773, 1723996786.577, 0.75, 0.1919, 0.76, 0.1642
modle-1723996773, 1723996786.605, 0.77, 0.1666, 0.74, 0.1917
modle-1723996773, 1723996786.636, 0.68, 0.2147, 0.76, 0.1804
modle-1723996773, 1723996786.666, 0.69, 0.1951, 0.71, 0.2038
modle-1723996773, 1723996786.692, 0.71, 0.1898, 0.73, 0.1671
modle-1723996773, 1723996786.721, 0.83, 0.1528, 0.67, 0.2054
modle-1723996773, 1723996786.745, 0.73, 0.1523, 0.7, 0.1907
modle-1723996773, 1723996786.776, 0.74, 0.1741, 0.74, 0.1744
modle-1723996773, 1723996786.804, 0.61, 0.2157, 0.61, 0.2189
modle-1723996773, 1723996786.835, 0.69, 0.2085, 0.73, 0.1897
modle-1723996773, 1723996786.861, 0.77, 0.1733, 0.77, 0.1861
modle-1723996773, 1723996786.905, 0.74, 0.1807, 0.79, 0.1536
modle-1723996773, 1723996786.94, 0.62, 0.2103, 0.75, 0.1879
modle-1723996773, 1723996786.976, 0.8, 0.1455, 0.75, 0.1729
modle-1723996773, 1723996787.01, 0.71, 0.1874, 0.79, 0.1699
modle-1723996773, 1723996787.043, 0.73, 0.1709, 0.73, 0.177
modle-1723996773, 1723996787.076, 0.78, 0.145, 0.82, 0.1437
modle-1723996773, 1723996787.107, 0.71, 0.1901, 0.66, 0.2172
modle-1723996773, 1723996787.138, 0.71, 0.1838, 0.68, 0.2011
modle-1723996773, 1723996787.171, 0.69, 0.2006, 0.69, 0.2136
modle-1723996773, 1723996787.204, 0.79, 0.1504, 0.7, 0.2228
modle-1723996773, 1723996787.237, 0.76, 0.1728, 0.78, 0.167
modle-1723996773, 1723996787.268, 0.7, 0.1889, 0.78, 0.1498
modle-1723996773, 1723996787.301, 0.8, 0.1487, 0.73, 0.1823
modle-1723996773, 1723996787.333, 0.78, 0.1466, 0.73, 0.18
modle-1723996773, 1723996787.36, 0.77, 0.1552, 0.69, 0.1997
modle-1723996773, 1723996787.392, 0.75, 0.1622, 0.7, 0.1942
modle-1723996773, 1723996787.424, 0.73, 0.1697, 0.74, 0.1781
modle-1723996773, 1723996787.454, 0.78, 0.1535, 0.64, 0.214
modle-1723996773, 1723996787.484, 0.68, 0.1958, 0.73, 0.1913
modle-1723996773, 1723996787.515, 0.72, 0.1914, 0.74, 0.1741
modle-1723996773, 1723996787.545, 0.73, 0.1806, 0.65, 0.2054
modle-1723996773, 1723996787.575, 0.83, 0.1373, 0.69, 0.1976
modle-1723996773, 1723996787.604, 0.78, 0.1672, 0.75, 0.1669
modle-1723996773, 1723996787.634, 0.7, 0.1869, 0.63, 0.2185
modle-1723996773, 1723996787.666, 0.74, 0.1938, 0.66, 0.2016
modle-1723996773, 1723996787.696, 0.74, 0.177, 0.68, 0.1824
modle-1723996773, 1723996787.728, 0.76, 0.1648, 0.81, 0.1416
modle-1723996773, 1723996787.756, 0.81, 0.1507, 0.79, 0.1799
modle-1723996773, 1723996787.788, 0.72, 0.1748, 0.74, 0.1816
modle-1723996773, 1723996787.82, 0.76, 0.1658, 0.67, 0.1956
modle-1723996773, 1723996787.852, 0.75, 0.1689, 0.7, 0.1954
modle-1723996773, 1723996787.886, 0.68, 0.2063, 0.72, 0.1754
modle-1723996773, 1723996787.922, 0.66, 0.1844, 0.69, 0.2095
modle-1723996773, 1723996787.954, 0.79, 0.1644, 0.67, 0.193
modle-1723996773, 1723996787.987, 0.75, 0.1572, 0.63, 0.2251
modle-1723996773, 1723996788.019, 0.74, 0.1615, 0.71, 0.1953
modle-1723996773, 1723996788.052, 0.7, 0.2043, 0.81, 0.1678
modle-1723996773, 1723996788.085, 0.63, 0.2187, 0.77, 0.1709
modle-1723996773, 1723996788.119, 0.76, 0.1593, 0.69, 0.1972
modle-1723996773, 1723996788.152, 0.77, 0.1708, 0.74, 0.16
modle-1723996773, 1723996788.186, 0.73, 0.1813, 0.68, 0.1966
modle-1723996773, 1723996788.218, 0.69, 0.2075, 0.73, 0.1772
modle-1723996773, 1723996788.25, 0.74, 0.1811, 0.64, 0.1923
modle-1723996773, 1723996788.277, 0.78, 0.169, 0.7, 0.1896
modle-1723996773, 1723996788.309, 0.62, 0.2185, 0.66, 0.1941
modle-1723996773, 1723996788.339, 0.65, 0.2004, 0.7, 0.1711
modle-1723996773, 1723996788.37, 0.78, 0.1707, 0.79, 0.1502
modle-1723996773, 1723996788.401, 0.78, 0.1595, 0.71, 0.1954
modle-1723996773, 1723996788.432, 0.72, 0.1731, 0.74, 0.1901
modle-1723996773, 1723996788.46, 0.75, 0.1747, 0.85, 0.1609
modle-1723996773, 1723996788.49, 0.7, 0.1936, 0.72, 0.175
modle-1723996773, 1723996788.52, 0.74, 0.1698, 0.7, 0.1927
modle-1723996773, 1723996788.551, 0.73, 0.1695, 0.77, 0.1666
modle-1723996773, 1723996788.579, 0.77, 0.1623, 0.73, 0.1933
modle-1723996773, 1723996788.608, 0.77, 0.1586, 0.69, 0.204
modle-1723996773, 1723996788.638, 0.74, 0.1782, 0.67, 0.1886
modle-1723996773, 1723996788.668, 0.78, 0.1605, 0.76, 0.1551
modle-1723996773, 1723996788.695, 0.82, 0.1287, 0.73, 0.16
modle-1723996773, 1723996788.724, 0.73, 0.1819, 0.71, 0.191
modle-1723996773, 1723996788.753, 0.72, 0.1828, 0.71, 0.2007
modle-1723996773, 1723996788.785, 0.8, 0.16, 0.73, 0.1862
modle-1723996773, 1723996788.818, 0.74, 0.1844, 0.68, 0.1942
modle-1723996773, 1723996788.847, 0.83, 0.1495, 0.7, 0.1942
modle-1723996773, 1723996788.875, 0.79, 0.1532, 0.71, 0.1734
modle-1723996773, 1723996788.905, 0.68, 0.2034, 0.7, 0.1947
modle-1723996773, 1723996788.935, 0.77, 0.1497, 0.73, 0.1876
modle-1723996773, 1723996788.962, 0.76, 0.1562, 0.7, 0.2028
modle-1723996773, 1723996788.991, 0.82, 0.1389, 0.7, 0.202
modle-1723996773, 1723996789.02, 0.8, 0.1669, 0.75, 0.1848
modle-1723996773, 1723996789.05, 0.74, 0.1654, 0.66, 0.2124
modle-1723996773, 1723996789.076, 0.71, 0.1933, 0.68, 0.1877
modle-1723996773, 1723996789.104, 0.73, 0.1733, 0.74, 0.1569
modle-1723996773, 1723996789.134, 0.83, 0.1456, 0.76, 0.1738
modle-1723996773, 1723996789.16, 0.77, 0.1561, 0.7, 0.1951
modle-1723996773, 1723996789.189, 0.74, 0.1849, 0.73, 0.1766
modle-1723996773, 1723996789.218, 0.75, 0.1711, 0.71, 0.1725
modle-1723996773, 1723996789.245, 0.75, 0.1686, 0.69, 0.2191
modle-1723996773, 1723996789.275, 0.69, 0.2039, 0.78, 0.1662
modle-1723996773, 1723996789.304, 0.71, 0.1727, 0.79, 0.1448
modle-1723996773, 1723996789.334, 0.78, 0.1471, 0.76, 0.1618
modle-1723996773, 1723996789.362, 0.73, 0.1897, 0.68, 0.2115
modle-1723996773, 1723996789.391, 0.75, 0.1425, 0.79, 0.1555
modle-1723996773, 1723996789.42, 0.73, 0.1948, 0.81, 0.1454
modle-1723996773, 1723996789.449, 0.72, 0.1874, 0.71, 0.1696
modle-1723996773, 1723996789.481, 0.73, 0.1751, 0.73, 0.1794
modle-1723996773, 1723996789.508, 0.75, 0.1729, 0.71, 0.1683
modle-1723996773, 1723996789.536, 0.75, 0.168, 0.73, 0.1802
modle-1723996773, 1723996789.566, 0.68, 0.1751, 0.83, 0.1427
modle-1723996773, 1723996789.594, 0.75, 0.1533, 0.71, 0.1933
modle-1723996773, 1723996789.622, 0.71, 0.1796, 0.78, 0.1573
modle-1723996773, 1723996789.652, 0.73, 0.1853, 0.8, 0.1522
modle-1723996773, 1723996789.679, 0.72, 0.1727, 0.77, 0.1625
modle-1723996773, 1723996789.709, 0.8, 0.145, 0.69, 0.2095
modle-1723996773, 1723996789.738, 0.69, 0.1952, 0.74, 0.1874
modle-1723996773, 1723996789.767, 0.68, 0.2068, 0.77, 0.1674
modle-1723996773, 1723996789.794, 0.78, 0.1606, 0.68, 0.2138
modle-1723996773, 1723996789.826, 0.71, 0.1799, 0.78, 0.1489
modle-1723996773, 1723996789.855, 0.65, 0.2118, 0.76, 0.1715
modle-1723996773, 1723996789.886, 0.81, 0.1529, 0.76, 0.1461
modle-1723996773, 1723996789.917, 0.69, 0.1807, 0.6, 0.2224
modle-1723996773, 1723996789.947, 0.82, 0.131, 0.77, 0.164
modle-1723996773, 1723996789.975, 0.68, 0.2052, 0.72, 0.1877
modle-1723996773, 1723996790.003, 0.7, 0.175, 0.75, 0.1673
modle-1723996773, 1723996790.033, 0.74, 0.165, 0.74, 0.1685
modle-1723996773, 1723996790.061, 0.77, 0.151, 0.77, 0.1577
modle-1723996773, 1723996790.089, 0.77, 0.158, 0.82, 0.1448
modle-1723996773, 1723996790.118, 0.81, 0.1466, 0.77, 0.1765
modle-1723996773, 1723996790.144, 0.82, 0.1459, 0.77, 0.1615
modle-1723996773, 1723996790.174, 0.71, 0.172, 0.71, 0.1969
modle-1723996773, 1723996790.202, 0.78, 0.15, 0.67, 0.2048
modle-1723996773, 1723996790.232, 0.67, 0.1945, 0.71, 0.2007
modle-1723996773, 1723996790.259, 0.78, 0.165, 0.75, 0.1659
modle-1723996773, 1723996790.288, 0.79, 0.1504, 0.71, 0.2066
modle-1723996773, 1723996790.317, 0.71, 0.184, 0.71, 0.1873
modle-1723996773, 1723996790.349, 0.69, 0.1977, 0.71, 0.1885
modle-1723996773, 1723996790.375, 0.73, 0.1729, 0.71, 0.2042
modle-1723996773, 1723996790.405, 0.76, 0.1641, 0.69, 0.1857
modle-1723996773, 1723996790.435, 0.72, 0.1945, 0.67, 0.2268
modle-1723996773, 1723996790.461, 0.68, 0.2225, 0.76, 0.1573
modle-1723996773, 1723996790.489, 0.75, 0.1758, 0.71, 0.2033
modle-1723996773, 1723996790.519, 0.77, 0.182, 0.85, 0.1276
modle-1723996773, 1723996790.548, 0.72, 0.1702, 0.75, 0.1689
modle-1723996773, 1723996790.575, 0.73, 0.1804, 0.7, 0.1878
modle-1723996773, 1723996790.604, 0.71, 0.1841, 0.72, 0.1807
modle-1723996773, 1723996790.635, 0.64, 0.2114, 0.65, 0.2169
modle-1723996773, 1723996790.664, 0.8, 0.1422, 0.8, 0.1432
modle-1723996773, 1723996790.692, 0.78, 0.1421, 0.76, 0.1607
modle-1723996773, 1723996790.72, 0.76, 0.1752, 0.73, 0.1731
modle-1723996773, 1723996790.75, 0.79, 0.1696, 0.74, 0.1673
modle-1723996773, 1723996790.827, 0.75, 0.1637, 0.8, 0.1529
modle-1723996773, 1723996790.863, 0.73, 0.1813, 0.81, 0.1394
modle-1723996773, 1723996790.896, 0.79, 0.1628, 0.7, 0.177
modle-1723996773, 1723996790.934, 0.79, 0.1547, 0.65, 0.2131
modle-1723996773, 1723996790.966, 0.69, 0.1986, 0.76, 0.1735
modle-1723996773, 1723996790.995, 0.71, 0.1836, 0.75, 0.1866
modle-1723996773, 1723996791.026, 0.77, 0.1527, 0.75, 0.1709
modle-1723996773, 1723996791.057, 0.82, 0.132, 0.72, 0.1958
modle-1723996773, 1723996791.088, 0.75, 0.165, 0.85, 0.1173
modle-1723996773, 1723996791.119, 0.75, 0.1712, 0.71, 0.2055
modle-1723996773, 1723996791.15, 0.69, 0.1974, 0.72, 0.181
modle-1723996773, 1723996791.184, 0.79, 0.1519, 0.72, 0.1651
modle-1723996773, 1723996791.214, 0.76, 0.1672, 0.68, 0.2171
modle-1723996773, 1723996791.243, 0.77, 0.1503, 0.72, 0.1842
modle-1723996773, 1723996791.271, 0.77, 0.1492, 0.79, 0.1643
modle-1723996773, 1723996791.303, 0.83, 0.1454, 0.81, 0.1516
modle-1723996773, 1723996791.329, 0.82, 0.1339, 0.7, 0.197
modle-1723996773, 1723996791.36, 0.8, 0.1394, 0.73, 0.173
modle-1723996773, 1723996791.391, 0.65, 0.2052, 0.78, 0.1461
modle-1723996773, 1723996791.422, 0.73, 0.1764, 0.77, 0.1454
modle-1723996773, 1723996791.452, 0.7, 0.1961, 0.73, 0.1817
modle-1723996773, 1723996791.484, 0.77, 0.1585, 0.76, 0.163
modle-1723996773, 1723996791.52, 0.81, 0.1592, 0.69, 0.1883
modle-1723996773, 1723996791.555, 0.69, 0.1783, 0.78, 0.1591
modle-1723996773, 1723996791.589, 0.68, 0.215, 0.77, 0.1564
modle-1723996773, 1723996791.622, 0.71, 0.2005, 0.73, 0.1703
modle-1723996773, 1723996791.652, 0.71, 0.173, 0.72, 0.201
modle-1723996773, 1723996791.684, 0.76, 0.1749, 0.69, 0.2023
modle-1723996773, 1723996791.716, 0.77, 0.1626, 0.78, 0.1714
modle-1723996773, 1723996791.752, 0.73, 0.1709, 0.68, 0.2138
modle-1723996773, 1723996791.786, 0.79, 0.1443, 0.64, 0.2287
modle-1723996773, 1723996791.82, 0.79, 0.1702, 0.69, 0.1891
modle-1723996773, 1723996791.853, 0.77, 0.162, 0.76, 0.1503
modle-1723996773, 1723996791.887, 0.76, 0.1763, 0.72, 0.1825
modle-1723996773, 1723996791.918, 0.7, 0.1758, 0.75, 0.1573
modle-1723996773, 1723996791.959, 0.74, 0.168, 0.67, 0.215
modle-1723996773, 1723996791.992, 0.75, 0.1809, 0.7, 0.1847
modle-1723996773, 1723996792.026, 0.73, 0.1662, 0.72, 0.1849
modle-1723996773, 1723996792.058, 0.64, 0.2198, 0.73, 0.1777
modle-1723996773, 1723996792.092, 0.72, 0.1673, 0.63, 0.2493
modle-1723996773, 1723996792.126, 0.75, 0.1629, 0.71, 0.1867
modle-1723996773, 1723996792.157, 0.68, 0.1846, 0.7, 0.1925
modle-1723996773, 1723996792.189, 0.75, 0.1596, 0.76, 0.1763
modle-1723996773, 1723996792.22, 0.8, 0.1563, 0.65, 0.2097
modle-1723996773, 1723996792.251, 0.79, 0.1603, 0.67, 0.2004
modle-1723996773, 1723996792.282, 0.71, 0.1816, 0.75, 0.1697
modle-1723996773, 1723996792.311, 0.82, 0.1465, 0.77, 0.157
modle-1723996773, 1723996792.342, 0.75, 0.1679, 0.83, 0.147
modle-1723996773, 1723996792.371, 0.76, 0.1658, 0.7, 0.2032
modle-1723996773, 1723996792.401, 0.75, 0.1657, 0.71, 0.1654
modle-1723996773, 1723996792.429, 0.83, 0.1507, 0.71, 0.1866
modle-1723996773, 1723996792.459, 0.82, 0.1259, 0.64, 0.2311
modle-1723996773, 1723996792.487, 0.78, 0.1611, 0.77, 0.1669
modle-1723996773, 1723996792.516, 0.81, 0.1434, 0.79, 0.1444
modle-1723996773, 1723996792.543, 0.79, 0.1528, 0.78, 0.1516
modle-1723996773, 1723996792.572, 0.78, 0.1441, 0.74, 0.1652
modle-1723996773, 1723996792.602, 0.77, 0.1476, 0.78, 0.1413
modle-1723996773, 1723996792.628, 0.73, 0.1764, 0.72, 0.1954
modle-1723996773, 1723996792.655, 0.84, 0.1293, 0.81, 0.1448
modle-1723996773, 1723996792.686, 0.83, 0.1357, 0.65, 0.2209
modle-1723996773, 1723996792.713, 0.74, 0.1715, 0.66, 0.2026
modle-1723996773, 1723996792.74, 0.87, 0.1173, 0.63, 0.209
modle-1723996773, 1723996792.769, 0.74, 0.1871, 0.7, 0.2002
modle-1723996773, 1723996792.796, 0.77, 0.1585, 0.74, 0.1869
modle-1723996773, 1723996792.824, 0.72, 0.1899, 0.71, 0.1741
modle-1723996773, 1723996792.852, 0.81, 0.1343, 0.77, 0.1584
modle-1723996773, 1723996792.879, 0.79, 0.1467, 0.66, 0.2253
modle-1723996773, 1723996792.91, 0.75, 0.1731, 0.73, 0.1985
modle-1723996773, 1723996792.938, 0.69, 0.1816, 0.7, 0.1836
modle-1723996773, 1723996792.967, 0.74, 0.1621, 0.85, 0.1256
modle-1723996773, 1723996792.993, 0.78, 0.1623, 0.78, 0.1517
modle-1723996773, 1723996793.021, 0.73, 0.1695, 0.74, 0.1721
modle-1723996773, 1723996793.05, 0.64, 0.2017, 0.73, 0.1687
modle-1723996773, 1723996793.078, 0.8, 0.1519, 0.73, 0.1771
modle-1723996773, 1723996793.107, 0.72, 0.177, 0.71, 0.1881
modle-1723996773, 1723996793.136, 0.81, 0.137, 0.67, 0.216
modle-1723996773, 1723996793.162, 0.76, 0.1729, 0.68, 0.2182
modle-1723996773, 1723996793.191, 0.7, 0.2113, 0.77, 0.1543
modle-1723996773, 1723996793.22, 0.69, 0.1851, 0.76, 0.179
modle-1723996773, 1723996793.25, 0.76, 0.1643, 0.73, 0.1902
modle-1723996773, 1723996793.276, 0.82, 0.1499, 0.86, 0.1287
modle-1723996773, 1723996793.304, 0.78, 0.1497, 0.66, 0.2005
modle-1723996773, 1723996793.333, 0.74, 0.1845, 0.77, 0.1563
modle-1723996773, 1723996793.36, 0.73, 0.1572, 0.71, 0.1733
modle-1723996773, 1723996793.388, 0.67, 0.1952, 0.76, 0.1924
modle-1723996773, 1723996793.417, 0.75, 0.1782, 0.67, 0.1978
modle-1723996773, 1723996793.446, 0.75, 0.1592, 0.76, 0.1702
modle-1723996773, 1723996793.476, 0.73, 0.189, 0.73, 0.1756
modle-1723996773, 1723996793.504, 0.79, 0.157, 0.71, 0.1611
modle-1723996773, 1723996793.533, 0.78, 0.1604, 0.8, 0.1531
modle-1723996773, 1723996793.56, 0.82, 0.1474, 0.81, 0.1409
modle-1723996773, 1723996793.582, 0.85, 0.131, 0.75, 0.1649
modle-1723996773, 1723996793.611, 0.83, 0.1276, 0.68, 0.203
modle-1723996773, 1723996793.639, 0.7, 0.1876, 0.8, 0.1509
modle-1723996773, 1723996793.668, 0.72, 0.1918, 0.76, 0.1622
modle-1723996773, 1723996793.694, 0.74, 0.1666, 0.7, 0.193
modle-1723996773, 1723996793.723, 0.76, 0.1632, 0.77, 0.1597
modle-1723996773, 1723996793.752, 0.77, 0.1612, 0.75, 0.174
modle-1723996773, 1723996793.778, 0.8, 0.1393, 0.77, 0.1794
modle-1723996773, 1723996793.805, 0.75, 0.1713, 0.76, 0.1807
modle-1723996773, 1723996793.835, 0.78, 0.1596, 0.72, 0.2001
modle-1723996773, 1723996793.861, 0.73, 0.1583, 0.79, 0.1577
modle-1723996773, 1723996793.889, 0.79, 0.1605, 0.71, 0.1648
modle-1723996773, 1723996793.919, 0.72, 0.1701, 0.71, 0.2007
modle-1723996773, 1723996793.951, 0.73, 0.1758, 0.72, 0.1902
modle-1723996773, 1723996793.977, 0.82, 0.1288, 0.68, 0.2017
modle-1723996773, 1723996794.005, 0.78, 0.1513, 0.72, 0.2179
modle-1723996773, 1723996794.033, 0.74, 0.1735, 0.74, 0.1644
modle-1723996773, 1723996794.06, 0.81, 0.1325, 0.77, 0.1769
modle-1723996773, 1723996794.088, 0.83, 0.1137, 0.74, 0.1665
modle-1723996773, 1723996794.116, 0.8, 0.1328, 0.72, 0.1771
modle-1723996773, 1723996794.142, 0.8, 0.1493, 0.74, 0.1746
modle-1723996773, 1723996794.171, 0.81, 0.1464, 0.74, 0.1733
modle-1723996773, 1723996794.205, 0.82, 0.1313, 0.72, 0.181
modle-1723996773, 1723996794.238, 0.74, 0.1821, 0.73, 0.1804
modle-1723996773, 1723996794.281, 0.74, 0.1802, 0.73, 0.1725
modle-1723996773, 1723996794.319, 0.76, 0.1641, 0.78, 0.1448
modle-1723996773, 1723996794.35, 0.87, 0.116, 0.78, 0.1559
modle-1723996773, 1723996794.377, 0.76, 0.1567, 0.76, 0.1829
modle-1723996773, 1723996794.405, 0.69, 0.1767, 0.77, 0.1725
modle-1723996773, 1723996794.437, 0.78, 0.1699, 0.76, 0.1631
modle-1723996773, 1723996794.466, 0.8, 0.1662, 0.73, 0.1977
modle-1723996773, 1723996794.494, 0.82, 0.1368, 0.84, 0.1263
modle-1723996773, 1723996794.522, 0.8, 0.1384, 0.78, 0.1688
modle-1723996773, 1723996794.553, 0.77, 0.1552, 0.8, 0.1344
modle-1723996773, 1723996794.581, 0.77, 0.1609, 0.78, 0.1753
modle-1723996773, 1723996794.609, 0.75, 0.1589, 0.7, 0.1894
modle-1723996773, 1723996794.637, 0.66, 0.2015, 0.85, 0.1266
modle-1723996773, 1723996794.667, 0.73, 0.1677, 0.76, 0.1624
modle-1723996773, 1723996794.693, 0.75, 0.1596, 0.8, 0.1475
modle-1723996773, 1723996794.722, 0.77, 0.1323, 0.76, 0.1632
modle-1723996773, 1723996794.751, 0.81, 0.1345, 0.72, 0.162
modle-1723996773, 1723996794.779, 0.79, 0.1633, 0.74, 0.1665
modle-1723996773, 1723996794.806, 0.77, 0.1564, 0.74, 0.1767
modle-1723996773, 1723996794.834, 0.8, 0.1421, 0.79, 0.1462
modle-1723996773, 1723996794.861, 0.76, 0.1552, 0.72, 0.2029
modle-1723996773, 1723996794.891, 0.8, 0.1548, 0.72, 0.1773
modle-1723996773, 1723996794.921, 0.74, 0.1814, 0.76, 0.17
modle-1723996773, 1723996794.951, 0.78, 0.1598, 0.71, 0.1795
modle-1723996773, 1723996794.978, 0.84, 0.1373, 0.68, 0.1946
modle-1723996773, 1723996795.008, 0.73, 0.1716, 0.77, 0.1482
modle-1723996773, 1723996795.037, 0.74, 0.1734, 0.83, 0.1286
modle-1723996773, 1723996795.067, 0.77, 0.1583, 0.72, 0.1949
modle-1723996773, 1723996795.093, 0.8, 0.1318, 0.78, 0.1532
modle-1723996773, 1723996795.122, 0.78, 0.152, 0.73, 0.1635
modle-1723996773, 1723996795.151, 0.75, 0.1544, 0.77, 0.1589
modle-1723996773, 1723996795.178, 0.72, 0.1778, 0.8, 0.1543
modle-1723996773, 1723996795.206, 0.78, 0.1496, 0.62, 0.2149
modle-1723996773, 1723996795.236, 0.82, 0.1413, 0.7, 0.1896
modle-1723996773, 1723996795.267, 0.81, 0.1286, 0.69, 0.1725
modle-1723996773, 1723996795.293, 0.83, 0.1322, 0.78, 0.1711
modle-1723996773, 1723996795.321, 0.78, 0.1619, 0.78, 0.1525
modle-1723996773, 1723996795.351, 0.79, 0.1402, 0.79, 0.1611
modle-1723996773, 1723996795.378, 0.86, 0.1108, 0.74, 0.1717
modle-1723996773, 1723996795.406, 0.79, 0.155, 0.7, 0.1811
modle-1723996773, 1723996795.436, 0.76, 0.1521, 0.8, 0.161
modle-1723996773, 1723996795.469, 0.8, 0.1448, 0.79, 0.1512
